time;d2m;irradiance;sp;t2m;tp;wsp
2022-01-02 00:00:00;22.099976;0.0;1014.4586;25.127197;0.0009601414;8.075131
2022-01-02 01:00:00;22.102814;0.0;1014.18854;24.686798;0.0014882237;8.023071
2022-01-02 02:00:00;22.33313;0.0;1013.9087;25.208069;0.0016162395;8.151823
2022-01-02 03:00:00;22.337921;0.0;1013.9817;25.123291;0.0017336011;8.53199
2022-01-02 04:00:00;22.361115;0.0;1014.1107;25.511292;0.0017389357;8.343227
2022-01-02 05:00:00;22.32492;2.3311112;1014.4367;25.362;0.0017602593;8.212244
2022-01-02 06:00:00;22.239014;76.86;1015.04266;25.109009;0.0018669516;8.342335
2022-01-02 07:00:00;22.001648;253.87778;1015.33704;25.779572;0.0019042939;8.538455
2022-01-02 08:00:00;22.300903;466.99112;1015.66797;25.478851;0.0019096285;8.090948
2022-01-02 09:00:00;22.102234;694.0822;1016.1157;25.909637;0.0020589828;7.747925
2022-01-02 10:00:00;21.921387;886.2378;1016.1449;26.289093;0.0021016449;7.441049
2022-01-02 11:00:00;21.734009;980.56665;1015.8554;26.444092;0.002128318;7.1135163
2022-01-02 12:00:00;21.60147;963.1;1015.2422;26.549927;0.0021336526;6.979169
2022-01-02 13:00:00;21.52658;900.2111;1014.69226;26.622253;0.0021443218;6.6296086
2022-01-02 14:00:00;21.542969;796.56445;1014.2226;26.58841;0.0021869987;6.186774
2022-01-02 15:00:00;21.66507;654.4889;1013.89655;26.451202;0.002283007;5.8136377
2022-01-02 16:00:00;21.762268;447.19556;1013.66296;26.330078;0.0024163574;5.9341135
2022-01-02 17:00:00;21.821045;228.25555;1013.68726;26.216064;0.0024963766;6.339661
2022-01-02 18:00:00;21.763123;43.08889;1013.8795;26.244202;0.0025390536;6.6855955
2022-01-02 19:00:00;21.490967;0.0;1014.29565;26.065704;0.002603054;7.3329635
2022-01-02 20:00:00;21.875885;0.0;1014.76526;26.161896;0.0026297271;7.282281
2022-01-02 21:00:00;21.867676;0.0;1015.16675;26.179016;0.002645731;7.975747
2022-01-02 22:00:00;21.750397;0.0;1015.32;26.126282;0.002672404;7.799029
2022-01-02 23:00:00;21.441803;0.0;1015.0134;26.050385;0.0027310848;7.2224474
2022-01-03 00:00:00;21.412079;0.0;1014.76166;25.994293;0.0011645257;7.086422
2022-01-03 01:00:00;21.204163;0.0;1014.4171;25.815216;0.0013735443;7.1273723
2022-01-03 02:00:00;21.384552;0.0;1013.91235;25.574982;0.0013914555;6.8190274
2022-01-03 03:00:00;21.274506;0.0;1014.0531;25.86261;0.0015109032;7.192081
2022-01-03 04:00:00;21.034607;0.0;1014.3346;25.864105;0.0024066865;7.2744584
2022-01-03 05:00:00;21.501312;1.1933334;1014.6719;26.117432;0.0024783462;7.4140277
2022-01-03 06:00:00;21.552155;91.96667;1015.2712;26.054749;0.0024843216;7.5311074
2022-01-03 07:00:00;21.551544;308.14667;1015.59393;26.026398;0.0024843216;7.5158577
2022-01-03 08:00:00;21.5672;531.49554;1015.80743;26.073761;0.0024843216;7.8889837
2022-01-03 09:00:00;21.527863;741.70447;1015.93604;26.12674;0.0024962574;7.8279114
2022-01-03 10:00:00;21.44629;936.38446;1015.81714;26.318146;0.0024962574;6.9231033
2022-01-03 11:00:00;21.17215;1005.66;1015.5527;26.389404;0.0024962574;6.226076
2022-01-03 12:00:00;21.079407;1041.4911;1015.0965;26.425568;0.0024962574;5.880803
2022-01-03 13:00:00;21.045166;967.4378;1014.4972;26.421478;0.0024962574;5.737037
2022-01-03 14:00:00;20.956879;874.28;1013.85175;26.460266;0.0025022328;5.4697337
2022-01-03 15:00:00;20.927765;689.1511;1013.4295;26.505798;0.0025141686;5.34524
2022-01-03 16:00:00;20.982483;487.30222;1013.00977;26.51773;0.0025141686;5.6718984
2022-01-03 17:00:00;21.068207;253.20667;1012.94666;26.574799;0.002520144;6.2187223
2022-01-03 18:00:00;21.122894;50.162224;1013.0826;26.529663;0.0025320947;6.6528935
2022-01-03 19:00:00;21.16159;0.0;1013.4732;26.581146;0.0025320947;7.081913
2022-01-03 20:00:00;21.10788;0.0;1013.84686;26.656525;0.0025320947;7.7355165
2022-01-03 21:00:00;21.10019;0.0;1014.2302;26.591217;0.0025320947;8.041949
2022-01-03 22:00:00;21.034943;0.0;1014.2449;26.653534;0.0025320947;8.065414
2022-01-03 23:00:00;21.051575;0.0;1013.7765;26.522583;0.0025320947;7.769353
2022-01-04 00:00:00;21.18451;0.0;1013.71045;25.168243;0.00042648613;6.9553785
2022-01-04 01:00:00;21.492096;0.0;1013.0212;25.187683;0.00044247508;7.2537146
2022-01-04 02:00:00;21.1651;0.0;1012.9872;25.096466;0.00074635446;6.98527
2022-01-04 03:00:00;21.23581;0.0;1012.8586;25.40036;0.0008316487;7.2013474
2022-01-04 04:00:00;21.492096;0.0;1012.93866;25.355133;0.0009276122;7.662565
2022-01-04 05:00:00;21.200134;0.0;1013.3197;25.481476;0.0009809285;6.972045
2022-01-04 06:00:00;21.2305;84.757774;1013.80273;25.403748;0.0010662228;6.7800946
2022-01-04 07:00:00;21.111267;232.78667;1014.17163;25.9693;0.0011781752;6.8537955
2022-01-04 08:00:00;21.069336;494.22446;1014.69586;25.706512;0.0014234185;6.6850414
2022-01-04 09:00:00;21.513367;602.86;1015.106;25.642609;0.0020684898;6.5237894
2022-01-04 10:00:00;21.783112;780.73114;1015.07697;25.947266;0.0021164715;6.5972447
2022-01-04 11:00:00;21.680481;949.05554;1014.759;26.167053;0.0021217912;6.494975
2022-01-04 12:00:00;21.514923;978.89777;1014.2711;26.424622;0.0021431297;6.282219
2022-01-04 13:00:00;21.442963;937.1178;1013.628;26.54126;0.0021591187;6.0912447
2022-01-04 14:00:00;21.326569;812.9644;1013.1668;26.565186;0.0021591187;5.741027
2022-01-04 15:00:00;21.26117;666.1289;1012.92163;26.60852;0.0021804422;5.5116453
2022-01-04 16:00:00;21.268372;457.21777;1012.7639;26.741974;0.0021804422;5.7103305
2022-01-04 17:00:00;21.443909;226.81778;1012.6668;26.776367;0.0021964312;6.277599
2022-01-04 18:00:00;21.443909;47.75111;1012.7396;26.786102;0.002212435;7.07059
2022-01-04 19:00:00;21.503662;0.0;1013.11096;26.739746;0.002228424;7.7189565
2022-01-04 20:00:00;21.504913;0.0;1013.53815;26.50946;0.002244413;8.577331
2022-01-04 21:00:00;21.552795;0.0;1013.93134;26.432465;0.002244413;8.80246
2022-01-04 22:00:00;21.406342;0.0;1013.8804;26.567047;0.0022550821;8.978683
2022-01-04 23:00:00;21.321564;0.0;1013.3561;26.465363;0.0022764057;9.251191
2022-01-05 00:00:00;21.57022;0.0;1012.8114;25.943542;0.0008278042;9.84401
2022-01-05 01:00:00;21.565277;0.0;1012.5977;25.903381;0.0008419901;9.107116
2022-01-05 02:00:00;21.200867;0.0;1012.41565;26.207184;0.00086563826;8.586883
2022-01-05 03:00:00;21.2706;0.0;1012.6147;26.167389;0.0009034872;8.55362
2022-01-05 04:00:00;21.118774;0.0;1012.7531;26.095978;0.0009176731;8.863799
2022-01-05 05:00:00;20.95523;1.1977777;1012.96924;26.108398;0.0009176731;9.331246
2022-01-05 06:00:00;21.052124;103.04667;1013.5058;26.101654;0.0009176731;9.475315
2022-01-05 07:00:00;21.117554;333.10666;1013.836;26.113037;0.0009176731;9.377548
2022-01-05 08:00:00;21.218445;570.35333;1014.1565;26.210754;0.0009176731;9.239412
2022-01-05 09:00:00;20.916046;765.6644;1014.2852;26.334747;0.0009176731;9.1419
2022-01-05 10:00:00;21.000305;934.61554;1014.1055;26.454132;0.0009176731;8.879453
2022-01-05 11:00:00;20.681854;1028.0756;1013.88947;26.541534;0.0009176731;8.2351
2022-01-05 12:00:00;20.626312;1058.0311;1013.4766;26.57425;0.0009176731;7.440357
2022-01-05 13:00:00;20.579102;1026.8778;1013.093;26.599823;0.0009176731;7.381269
2022-01-05 14:00:00;20.509369;854.3311;1012.5929;26.71637;0.0009176731;6.996792
2022-01-05 15:00:00;20.739258;678.19556;1012.1777;26.696106;0.0009176731;7.004982
2022-01-05 16:00:00;20.810516;462.51334;1011.80133;26.670898;0.0009176731;7.0445423
2022-01-05 17:00:00;20.871307;260.01556;1011.84015;26.656677;0.0009176731;7.0045924
2022-01-05 18:00:00;20.851257;53.92;1011.8912;26.684387;0.0009176731;7.048927
2022-01-05 19:00:00;20.69635;0.0;1012.15826;26.734497;0.0009176731;6.9399805
2022-01-05 20:00:00;20.664886;0.0;1012.53217;26.907532;0.00092713535;7.053439
2022-01-05 21:00:00;21.514374;0.0;1012.98865;26.121552;0.0009318739;7.792998
2022-01-05 22:00:00;21.570831;0.0;1013.21204;25.753448;0.0009886324;7.8586907
2022-01-05 23:00:00;21.611267;0.0;1012.8697;25.698364;0.001121074;7.712782
2022-01-06 00:00:00;21.774109;0.0;1012.3998;25.419495;0.0006068945;9.276216
2022-01-06 01:00:00;21.381866;0.0;1012.00195;25.695648;0.0006278157;8.819006
2022-01-06 02:00:00;21.190552;0.0;1012.0068;25.402832;0.0007826835;8.0503235
2022-01-06 03:00:00;21.474213;0.0;1012.01904;25.956238;0.000862211;7.6684837
2022-01-06 04:00:00;21.322601;0.0;1012.0703;26.104889;0.00087057054;8.099938
2022-01-06 05:00:00;21.2883;0.0;1012.5682;25.834595;0.0009417236;8.420155
2022-01-06 06:00:00;21.102722;89.05334;1013.12225;25.788849;0.0014146864;7.1144238
2022-01-06 07:00:00;21.170685;273.18;1013.3248;26.368927;0.0014398098;7.8169036
2022-01-06 08:00:00;20.648468;554.7844;1013.72266;26.556732;0.001460731;7.9403067
2022-01-06 09:00:00;20.813019;665.4978;1014.0571;26.63263;0.0015569925;7.6424575
2022-01-06 10:00:00;20.823547;843.6089;1014.13763;26.894592;0.0015779287;6.9387903
2022-01-06 11:00:00;20.596436;996.44446;1013.8837;27.058838;0.0015821159;6.949812
2022-01-06 12:00:00;20.677948;1024.1222;1013.47375;26.836365;0.0015821159;7.0571456
2022-01-06 13:00:00;20.983887;837.5911;1013.05634;26.669708;0.0016114116;6.688164
2022-01-06 14:00:00;21.118958;785.8422;1012.3998;26.928192;0.00163652;6.434421
2022-01-06 15:00:00;21.058777;624.5822;1011.91406;26.947266;0.0016448945;6.9080606
2022-01-06 16:00:00;21.056396;430.83112;1011.465;27.050873;0.0016490817;6.619858
2022-01-06 17:00:00;20.986603;200.97333;1011.4357;27.134033;0.0016490817;7.4713206
2022-01-06 18:00:00;21.946503;46.933334;1011.6309;26.440643;0.0016658157;7.7901244
2022-01-06 19:00:00;21.47934;0.0;1012.0361;26.918488;0.0016825646;8.046318
2022-01-06 20:00:00;21.384277;0.0;1012.7;27.055725;0.0016867518;8.043338
2022-01-06 21:00:00;21.341248;0.0;1013.3981;27.104218;0.0016951114;7.855502
2022-01-06 22:00:00;21.300934;0.0;1013.68854;27.048096;0.0016951114;7.530507
2022-01-06 23:00:00;21.161377;0.0;1013.2614;26.98053;0.0016992986;7.478168
2022-01-07 00:00:00;21.63501;0.0;1012.7992;26.706238;0.0003886968;6.9455576
2022-01-07 01:00:00;21.63086;0.0;1012.56836;26.65451;0.00039337575;6.909874
2022-01-07 02:00:00;21.586487;0.0;1012.3205;26.567444;0.00040273368;6.8150334
2022-01-07 03:00:00;21.421783;0.0;1011.98755;26.6221;0.00040742755;6.7823873
2022-01-07 04:00:00;21.430084;0.0;1011.80774;26.653412;0.00040742755;7.2991385
2022-01-07 05:00:00;21.578156;1.2177777;1012.199;26.59732;0.00040742755;7.578212
2022-01-07 06:00:00;21.709229;98.49111;1012.8406;26.569641;0.00040742755;7.912079
2022-01-07 07:00:00;21.771301;321.00665;1013.2099;26.549591;0.00040742755;8.367444
2022-01-07 08:00:00;21.725525;543.5267;1013.5817;26.629364;0.0004121065;8.656704
2022-01-07 09:00:00;21.828156;758.74664;1013.9389;26.637024;0.0004261583;8.869687
2022-01-07 10:00:00;21.696045;925.3289;1013.9462;26.683655;0.000454247;8.7240095
2022-01-07 11:00:00;21.684937;995.8555;1013.78345;26.791473;0.00046361983;9.049457
2022-01-07 12:00:00;21.64508;1009.2289;1013.3168;26.846497;0.0004682988;8.823514
2022-01-07 13:00:00;21.55423;963.0244;1012.8211;26.889832;0.0004823506;8.531813
2022-01-07 14:00:00;21.691193;854.80664;1012.1771;27.057404;0.0005057603;8.4906225
2022-01-07 15:00:00;21.755005;648.0956;1011.5793;27.041718;0.0005338639;8.315164
2022-01-07 16:00:00;21.836487;468.1378;1011.2173;26.97763;0.00059473515;8.366687
2022-01-07 17:00:00;21.90097;224.94888;1011.2609;27.042816;0.0006275177;8.657669
2022-01-07 18:00:00;21.971375;47.422222;1011.68384;26.97763;0.00071181357;8.5069475
2022-01-07 19:00:00;21.893677;0.0;1012.49786;27.018799;0.00076800585;8.287455
2022-01-07 20:00:00;21.86734;0.0;1013.29987;27.031158;0.0007867366;7.958103
2022-01-07 21:00:00;21.848602;0.0;1014.1236;27.03009;0.00083357096;7.662878
2022-01-07 22:00:00;21.907227;0.0;1014.1139;27.008942;0.0008850843;7.534988
2022-01-07 23:00:00;21.954712;0.0;1013.34106;27.019867;0.0009365976;7.6449327
2022-01-08 00:00:00;21.894165;0.0;1013.0734;27.049408;0.0003964752;7.390721
2022-01-08 01:00:00;21.93097;0.0;1012.5876;26.913574;0.0003964752;7.5687366
2022-01-08 02:00:00;21.98816;0.0;1012.14844;26.857788;0.0003964752;7.605857
2022-01-08 03:00:00;21.94455;0.0;1011.93744;26.874084;0.0003964752;7.6137857
2022-01-08 04:00:00;21.945618;0.0;1011.99384;26.937836;0.0003964752;8.150977
2022-01-08 05:00:00;22.157959;0.0;1012.35944;26.70456;0.00040602684;8.91362
2022-01-08 06:00:00;22.243744;67.53778;1012.99493;26.291992;0.0004490167;8.998921
2022-01-08 07:00:00;22.182617;223.12;1013.3016;26.198517;0.00048723817;9.328527
2022-01-08 08:00:00;22.24945;406.44;1013.6328;26.05075;0.00057798624;9.757703
2022-01-08 09:00:00;22.45462;584.93555;1013.9126;25.980103;0.0006735325;9.8037195
2022-01-08 10:00:00;22.45819;681.4178;1013.8806;26.148895;0.00081683695;9.460627
2022-01-08 11:00:00;22.344177;910.5689;1013.65735;26.689728;0.0008789301;9.146456
2022-01-08 12:00:00;22.406372;761.02;1013.3777;26.780273;0.0009458065;9.040663
2022-01-08 13:00:00;22.207275;802.0244;1012.89923;27.060272;0.0010317862;9.064425
2022-01-08 14:00:00;22.18332;822.5267;1012.3251;27.125854;0.0010317862;8.501183
2022-01-08 15:00:00;22.27948;691.0689;1011.9423;27.14215;0.0010317862;7.898454
2022-01-08 16:00:00;22.086456;484.83334;1011.6847;27.096497;0.0010317862;7.874067
2022-01-08 17:00:00;22.11148;243.62222;1011.9325;27.148651;0.0010317862;7.912973
2022-01-08 18:00:00;22.20514;34.975555;1012.4625;27.093231;0.0010413378;7.903609
2022-01-08 19:00:00;22.34668;0.0;1013.2525;27.034912;0.0010413378;7.490481
2022-01-08 20:00:00;21.938843;0.0;1013.969;27.18161;0.0010413378;7.2347627
2022-01-08 21:00:00;21.676819;0.0;1014.4941;27.220032;0.0010413378;7.337167
2022-01-08 22:00:00;21.51419;0.0;1014.5014;27.324707;0.0010413378;7.570551
2022-01-08 23:00:00;21.294708;0.0;1013.9003;27.305878;0.0010413378;8.381749
2022-01-09 00:00:00;20.975128;0.0;1013.8586;27.416107;2.7492642e-05;7.6872916
2022-01-09 01:00:00;21.072937;0.0;1013.2961;27.325195;2.7492642e-05;7.140988
2022-01-09 02:00:00;20.897705;0.0;1013.14514;27.325195;2.7492642e-05;6.5285134
2022-01-09 03:00:00;20.605988;0.0;1013.0087;27.414276;2.7492642e-05;6.7407875
2022-01-09 04:00:00;21.02301;0.0;1013.5006;27.12735;2.7492642e-05;6.922738
2022-01-09 05:00:00;21.403381;0.0;1013.83905;26.805847;2.7492642e-05;7.1302133
2022-01-09 06:00:00;21.605103;89.57333;1014.3942;26.726898;2.7492642e-05;6.8970995
2022-01-09 07:00:00;21.483185;301.39557;1014.7278;26.833466;2.7492642e-05;6.420069
2022-01-09 08:00:00;21.237305;426.0711;1015.25134;26.960052;2.7492642e-05;5.9767547
2022-01-09 09:00:00;21.321869;643.94666;1015.41205;27.05423;2.7492642e-05;5.818142
2022-01-09 10:00:00;21.36499;820.6711;1015.2562;27.170258;2.7492642e-05;5.8974032
2022-01-09 11:00:00;21.332397;878.7711;1014.9787;27.316467;2.7492642e-05;5.8197637
2022-01-09 12:00:00;21.271942;841.24664;1014.4819;27.508118;2.7492642e-05;5.768297
2022-01-09 13:00:00;21.183655;825.5111;1014.0826;27.560486;2.7492642e-05;5.198088
2022-01-09 14:00:00;21.223724;722.62665;1013.2011;27.66742;2.7492642e-05;5.0416164
2022-01-09 15:00:00;21.347687;590.6889;1012.7604;27.620148;2.7492642e-05;5.2455106
2022-01-09 16:00:00;21.393524;447.8578;1012.4025;27.525574;2.7492642e-05;5.245521
2022-01-09 17:00:00;21.374176;242.08444;1012.3513;27.562683;2.7492642e-05;5.392829
2022-01-09 18:00:00;21.447876;50.84;1012.7336;27.591766;2.7492642e-05;5.3889084
2022-01-09 19:00:00;21.478088;0.0;1013.56146;27.69397;2.7492642e-05;5.640174
2022-01-09 20:00:00;22.66504;0.0;1014.29193;26.978577;4.1231513e-05;6.1949396
2022-01-09 21:00:00;23.024658;0.0;1014.9153;26.717834;4.810095e-05;6.0658
2022-01-09 22:00:00;23.062378;0.0;1015.1052;26.531982;4.810095e-05;6.0641165
2022-01-09 23:00:00;23.14862;0.0;1014.64014;26.235199;5.4970384e-05;6.2285085
2022-01-10 00:00:00;22.4841;0.0;1014.10956;26.427216;5.9619546e-05;6.7741675
2022-01-10 01:00:00;22.445496;0.0;1013.557;26.307953;5.9619546e-05;6.6861224
2022-01-10 02:00:00;22.215424;0.0;1013.3064;26.276123;5.9619546e-05;6.5486803
2022-01-10 03:00:00;21.990997;0.0;1013.40857;26.367218;5.9619546e-05;6.317281
2022-01-10 04:00:00;21.916626;0.0;1013.5668;26.365417;5.9619546e-05;6.222181
2022-01-10 05:00:00;22.008575;1.24;1014.0803;26.210693;5.9619546e-05;6.7941933
2022-01-10 06:00:00;22.16394;84.27111;1014.36505;26.13733;7.238984e-05;7.4527564
2022-01-10 07:00:00;21.453674;304.86;1014.63525;26.458313;7.665157e-05;7.6697683
2022-01-10 08:00:00;21.08551;545.2822;1015.06354;26.549408;7.665157e-05;7.1546717
2022-01-10 09:00:00;21.139496;772.06665;1015.1609;26.679169;7.665157e-05;7.686308
2022-01-10 10:00:00;21.193146;876.1689;1015.00024;26.807861;7.665157e-05;7.902924
2022-01-10 11:00:00;21.344452;928.2156;1014.8226;26.84436;7.665157e-05;7.292378
2022-01-10 12:00:00;20.5177;1031.0778;1014.55;27.198242;7.665157e-05;6.021397
2022-01-10 13:00:00;21.292664;972.8311;1014.0268;26.959656;7.665157e-05;7.1309996
2022-01-10 14:00:00;21.657684;845.18445;1013.46454;26.790863;7.665157e-05;6.3801956
2022-01-10 15:00:00;21.237732;693.99335;1012.8999;26.862793;7.665157e-05;5.883948
2022-01-10 16:00:00;20.675568;514.3;1012.5154;27.112549;7.665157e-05;5.349017
2022-01-10 17:00:00;20.44992;260.2489;1012.5689;27.115448;7.665157e-05;5.7995625
2022-01-10 18:00:00;20.698181;48.331112;1012.6858;26.927856;7.665157e-05;6.305506
2022-01-10 19:00:00;20.613739;0.0;1013.05084;26.764832;7.665157e-05;6.0970364
2022-01-10 20:00:00;20.505768;0.0;1013.53516;26.917358;7.665157e-05;5.8160443
2022-01-10 21:00:00;20.384308;0.0;1014.13385;27.02652;7.665157e-05;6.156815
2022-01-10 22:00:00;20.412872;0.0;1014.348;27.098114;7.665157e-05;6.0456944
2022-01-10 23:00:00;20.471252;0.0;1013.90265;26.958221;7.665157e-05;6.3876452
2022-01-11 00:00:00;20.022217;0.0;1013.2347;27.22583;0.0;5.50241
2022-01-11 01:00:00;19.92511;0.0;1013.0365;27.250244;0.0;5.265059
2022-01-11 02:00:00;19.939087;0.0;1012.9239;27.24768;0.0;5.5792003
2022-01-11 03:00:00;19.91571;0.0;1013.0707;27.176636;0.0;5.582609
2022-01-11 04:00:00;19.616028;0.0;1013.2689;27.111053;0.0;5.363365
2022-01-11 05:00:00;19.711792;0.0;1013.7141;26.968628;0.0;5.531208
2022-01-11 06:00:00;19.836487;87.246666;1014.2622;26.840027;0.0;5.944565
2022-01-11 07:00:00;20.032257;307.2089;1014.5093;26.820343;0.0;5.8225174
2022-01-11 08:00:00;20.026428;530.8578;1014.84937;26.887024;0.0;6.2867413
2022-01-11 09:00:00;20.295929;706.58;1015.165;26.822906;0.0;6.6947346
2022-01-11 10:00:00;20.385529;840.5244;1015.11115;26.776642;0.0;6.642722
2022-01-11 11:00:00;20.431305;1010.10443;1014.8959;26.747864;0.0;6.6592593
2022-01-11 12:00:00;20.538116;1054.3422;1014.48724;26.793762;0.0;6.5894094
2022-01-11 13:00:00;20.475128;1027.3066;1014.03217;26.95404;0.0;6.100886
2022-01-11 14:00:00;20.281311;909.33777;1013.62854;27.217804;0.0;5.8860965
2022-01-11 15:00:00;20.37741;729.9289;1013.28357;27.414886;0.0;5.6721206
2022-01-11 16:00:00;20.326447;505.05334;1013.0707;27.475372;0.0;5.5687714
2022-01-11 17:00:00;20.16507;272.8;1013.18823;27.531464;0.0;5.4593434
2022-01-11 18:00:00;20.173492;56.52667;1013.37164;27.472107;0.0;5.69889
2022-01-11 19:00:00;20.22287;0.0;1013.8071;27.213806;0.0;6.19718
2022-01-11 20:00:00;20.064087;0.0;1014.3331;27.126007;0.0;5.604902
2022-01-11 21:00:00;20.12674;0.0;1014.7711;27.389404;0.0;5.3956604
2022-01-11 22:00:00;20.234558;0.0;1014.9595;27.444397;0.0;6.4647
2022-01-11 23:00:00;20.102081;0.0;1014.6219;27.18866;0.0;6.7062683
2022-01-12 00:00:00;20.787903;0.0;1014.1308;26.797638;0.0;7.1816425
2022-01-12 01:00:00;20.807953;0.0;1014.0672;26.520325;3.1664968e-06;6.513309
2022-01-12 02:00:00;20.696014;0.0;1014.0036;26.432068;3.1664968e-06;5.646388
2022-01-12 03:00:00;20.410217;0.0;1014.19196;26.336304;3.1664968e-06;5.4287896
2022-01-12 04:00:00;20.289337;0.0;1014.6715;26.32306;6.325543e-06;5.676718
2022-01-12 05:00:00;19.887604;0.0;1015.25867;26.50354;6.325543e-06;5.747706
2022-01-12 06:00:00;19.634186;87.422226;1015.819;26.519989;6.325543e-06;5.826121
2022-01-12 07:00:00;19.868805;299.9111;1016.1346;26.062561;6.325543e-06;6.1966314
2022-01-12 08:00:00;20.160461;499.04443;1016.2838;25.956787;1.899153e-05;5.9014187
2022-01-12 09:00:00;20.229218;652.0333;1016.40857;25.973938;3.798306e-05;5.4396152
2022-01-12 10:00:00;20.093262;897.30664;1016.30334;26.151184;3.798306e-05;4.8285384
2022-01-12 11:00:00;19.92154;1009.0133;1015.97064;26.280182;3.798306e-05;4.5349126
2022-01-12 12:00:00;19.848755;1051.5111;1015.5083;26.349152;3.798306e-05;4.4004526
2022-01-12 13:00:00;20.003235;1006.5867;1014.98224;26.371307;3.798306e-05;4.6529574
2022-01-12 14:00:00;20.220917;913.0911;1014.466;26.389893;3.798306e-05;4.944868
2022-01-12 15:00:00;20.138275;743.1;1014.15533;26.523895;3.798306e-05;4.7371836
2022-01-12 16:00:00;19.725128;522.11334;1014.12103;26.81372;3.798306e-05;4.618753
2022-01-12 17:00:00;19.50531;273.19778;1014.03784;26.935577;3.798306e-05;4.950949
2022-01-12 18:00:00;19.547546;58.282223;1014.17487;26.91806;3.798306e-05;5.262371
2022-01-12 19:00:00;19.496063;0.0;1014.5223;26.895905;3.798306e-05;6.0051217
2022-01-12 20:00:00;19.224121;0.0;1014.8232;26.831573;3.798306e-05;6.642271
2022-01-12 21:00:00;18.03833;0.0;1015.3198;26.958435;3.798306e-05;7.0155425
2022-01-12 22:00:00;18.21408;0.0;1015.60126;26.893402;3.798306e-05;6.8258443
2022-01-12 23:00:00;18.17987;0.0;1015.30273;26.96344;3.798306e-05;6.813859
2022-01-13 00:00:00;20.539764;0.0;1014.9402;26.674988;5.067885e-05;6.725386
2022-01-13 01:00:00;20.541595;0.0;1014.8025;26.574432;5.067885e-05;6.916485
2022-01-13 02:00:00;20.450836;0.0;1014.74854;26.485107;5.067885e-05;7.1153026
2022-01-13 03:00:00;20.04541;0.0;1014.93524;26.502533;5.067885e-05;7.0208125
2022-01-13 04:00:00;19.88089;0.0;1015.33813;26.436798;5.067885e-05;6.452693
2022-01-13 05:00:00;19.86612;0.0;1015.9966;26.471313;5.067885e-05;6.0314107
2022-01-13 06:00:00;19.783478;87.54444;1016.5715;26.499634;5.067885e-05;5.945939
2022-01-13 07:00:00;19.705292;319.0;1016.93756;26.585297;5.067885e-05;5.6887183
2022-01-13 08:00:00;19.217957;564.8444;1017.3331;26.812958;5.067885e-05;5.5301533
2022-01-13 09:00:00;19.099152;777.1111;1017.85156;26.993042;5.067885e-05;5.190322
2022-01-13 10:00:00;19.466583;925.81775;1017.9941;26.82605;5.067885e-05;5.7063084
2022-01-13 11:00:00;19.69162;1037.3489;1017.6746;27.000305;5.067885e-05;5.1878066
2022-01-13 12:00:00;19.969055;1056.5355;1017.284;27.310394;5.067885e-05;5.370631
2022-01-13 13:00:00;19.972015;978.5845;1016.9498;27.513702;5.067885e-05;5.6032577
2022-01-13 14:00:00;21.314087;693.1644;1016.70905;26.872864;5.067885e-05;6.41813
2022-01-13 15:00:00;21.77597;678.7733;1016.6378;26.400513;5.067885e-05;6.3515053
2022-01-13 16:00:00;21.517365;472.50223;1016.44617;26.434998;5.067885e-05;5.4467707
2022-01-13 17:00:00;21.428467;278.22446;1016.53955;26.68335;5.067885e-05;5.312119
2022-01-13 18:00:00;21.53656;56.364445;1016.66974;26.687347;5.067885e-05;6.0045037
2022-01-13 19:00:00;21.5513;0.0;1017.03094;26.706573;5.067885e-05;6.245892
2022-01-13 20:00:00;21.566437;0.0;1017.57635;26.65213;5.067885e-05;6.2866483
2022-01-13 21:00:00;21.570862;0.0;1017.9547;26.632141;5.067885e-05;6.3920226
2022-01-13 22:00:00;21.460175;0.0;1018.0334;26.647034;5.3845346e-05;6.6147833
2022-01-13 23:00:00;21.501862;0.0;1017.5321;26.658295;5.3845346e-05;6.9617314
2022-01-14 00:00:00;22.45111;0.0;1017.29517;25.38974;0.00025719404;6.8264065
2022-01-14 01:00:00;22.321838;0.0;1017.1633;25.535278;0.00035834312;6.504577
2022-01-14 02:00:00;22.259125;0.0;1016.8925;25.535675;0.00045371056;7.1212096
2022-01-14 03:00:00;22.127472;0.0;1016.7266;25.96109;0.000583753;7.532468
2022-01-14 04:00:00;22.243439;0.0;1016.9462;25.762634;0.0007455796;8.249893
2022-01-14 05:00:00;22.362366;0.0;1017.3708;25.656464;0.00084094703;8.612647
2022-01-14 06:00:00;22.496094;76.89111;1017.8734;25.384857;0.0010490194;8.723305
2022-01-14 07:00:00;21.885742;275.62;1018.2468;25.962585;0.0011328235;8.198816
2022-01-14 08:00:00;21.797882;522.85114;1018.5664;26.25711;0.001176171;7.7030196
2022-01-14 09:00:00;21.306793;718.0333;1018.7982;26.789825;0.0011877343;7.0049353
2022-01-14 10:00:00;21.311798;894.2889;1018.8421;26.951904;0.0011877343;6.523432
2022-01-14 11:00:00;21.147614;1025.5934;1018.5518;27.107208;0.0011877343;6.043867
2022-01-14 12:00:00;21.060944;1061.0823;1018.0344;27.177734;0.0011877343;5.6781993
2022-01-14 13:00:00;20.881958;1020.86224;1017.42444;27.27304;0.0011877343;5.3055286
2022-01-14 14:00:00;21.00354;894.2889;1017.00476;27.33081;0.0011877343;5.095021
